age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;prob_class_1
35;services;married;secondary;no;5;no;no;cellular;30;jul;153;2;-1;0;unknown;0.0059417565
38;blue-collar;married;secondary;no;1149;no;no;cellular;30;jul;41;2;-1;0;unknown;0.0004618004
56;retired;married;secondary;no;485;no;no;cellular;30;jul;70;2;-1;0;unknown;0.00090436445
32;unemployed;married;tertiary;no;7;yes;no;cellular;30;jul;29;3;-1;0;unknown;0.0012465898
58;management;married;secondary;no;2739;yes;no;cellular;30;jul;86;6;-1;0;unknown;0.0020009505
54;admin.;married;primary;no;0;no;no;cellular;30;jul;255;2;-1;0;unknown;0.018565552
39;services;married;secondary;no;861;yes;no;cellular;30;jul;218;4;-1;0;unknown;0.011153782
56;unemployed;married;secondary;no;1340;no;yes;telephone;30;jul;197;6;-1;0;unknown;0.008928945
56;management;married;tertiary;no;247;no;no;cellular;30;jul;44;2;-1;0;unknown;0.00039454876
60;retired;married;secondary;no;5632;yes;no;cellular;30;jul;380;7;-1;0;unknown;0.131127
44;unemployed;single;primary;yes;-4;no;yes;cellular;30;jul;788;2;-1;0;unknown;0.6387359
36;unemployed;divorced;secondary;no;2178;yes;no;cellular;30;jul;74;2;-1;0;unknown;0.0007623193
54;technician;married;secondary;no;273;yes;no;cellular;30;jul;55;3;-1;0;unknown;0.00023246308
39;blue-collar;married;secondary;no;0;yes;no;cellular;30;jul;61;3;-1;0;unknown;0.00035394
49;entrepreneur;divorced;unknown;yes;-701;yes;no;cellular;30;jul;988;2;-1;0;unknown;0.6427242
54;admin.;divorced;secondary;no;1383;yes;yes;cellular;30;jul;622;4;-1;0;unknown;0.28341442
47;management;divorced;tertiary;no;8226;yes;no;cellular;30;jul;137;2;-1;0;unknown;0.00779001
55;unemployed;married;secondary;no;4372;yes;no;cellular;30;jul;122;2;-1;0;unknown;0.0018757517
45;admin.;divorced;unknown;no;998;yes;no;telephone;30;jul;38;2;-1;0;unknown;0.0006322363
42;blue-collar;single;primary;no;92;no;no;cellular;30;jul;86;2;-1;0;unknown;0.0022114168
44;housemaid;divorced;primary;no;629;no;no;cellular;30;jul;432;4;-1;0;unknown;0.14479099
46;admin.;divorced;secondary;no;1203;no;no;cellular;30;jul;227;8;-1;0;unknown;0.027592747
39;admin.;married;secondary;no;-139;no;no;cellular;30;jul;120;2;-1;0;unknown;0.0023129508
40;management;divorced;tertiary;no;69;yes;no;cellular;30;jul;149;2;-1;0;unknown;0.008927713
55;management;married;tertiary;no;-375;no;no;cellular;30;jul;814;2;-1;0;unknown;0.5569118
50;blue-collar;married;secondary;no;0;no;no;cellular;30;jul;144;9;-1;0;unknown;0.0069316598
31;technician;married;secondary;no;0;yes;no;cellular;30;jul;126;3;-1;0;unknown;0.0035519234
45;management;married;primary;no;321;yes;no;cellular;30;jul;918;4;-1;0;unknown;0.54828024
57;blue-collar;married;primary;yes;195;no;yes;telephone;30;jul;185;4;-1;0;unknown;0.007981619
52;unemployed;married;primary;no;959;no;no;telephone;30;jul;694;2;-1;0;unknown;0.43685916
44;management;divorced;tertiary;no;6486;no;no;cellular;30;jul;272;4;-1;0;unknown;0.047973108
56;self-employed;married;secondary;no;784;no;yes;cellular;30;jul;149;2;-1;0;unknown;0.003858119
37;services;married;secondary;no;4151;yes;yes;cellular;30;jul;543;4;-1;0;unknown;0.26103464
44;services;married;secondary;no;1335;yes;no;cellular;30;jul;94;5;-1;0;unknown;0.001944171
59;management;married;primary;no;3831;no;no;telephone;30;jul;87;4;-1;0;unknown;0.0008798988
60;retired;divorced;secondary;no;1091;no;no;cellular;30;jul;441;5;-1;0;unknown;0.27740744
47;technician;married;tertiary;no;0;yes;yes;cellular;30;jul;89;2;-1;0;unknown;0.0014237751
53;self-employed;married;primary;no;4576;no;no;telephone;30;jul;82;2;-1;0;unknown;0.0003050824
29;housemaid;married;secondary;no;1082;no;yes;cellular;30;jul;77;4;-1;0;unknown;0.00040258095
52;blue-collar;single;secondary;no;359;yes;no;cellular;30;jul;444;2;-1;0;unknown;0.089163095
53;technician;married;secondary;no;1389;no;no;telephone;30;jul;34;4;-1;0;unknown;0.00072764186
59;retired;married;secondary;no;0;yes;no;cellular;30;jul;73;4;-1;0;unknown;0.0012739616
42;blue-collar;married;unknown;no;-406;yes;no;cellular;30;jul;152;5;-1;0;unknown;0.0061338088
56;retired;divorced;secondary;no;1005;no;yes;cellular;30;jul;69;4;-1;0;unknown;0.0009136147
37;blue-collar;single;primary;no;554;yes;no;cellular;30;jul;74;3;-1;0;unknown;0.0009765541
44;unemployed;married;primary;no;51;no;no;cellular;30;jul;289;4;-1;0;unknown;0.031640638
38;entrepreneur;married;primary;no;0;yes;no;cellular;30;jul;172;4;-1;0;unknown;0.0054364204
44;blue-collar;married;primary;no;276;yes;no;cellular;30;jul;535;2;-1;0;unknown;0.21594763
31;management;married;tertiary;no;18;yes;no;cellular;30;jul;72;19;-1;0;unknown;0.0016797587
41;management;single;unknown;no;335;no;no;cellular;30;jul;44;4;-1;0;unknown;0.00026586984
46;technician;divorced;secondary;no;2862;yes;yes;cellular;30;jul;132;3;-1;0;unknown;0.0039716777
41;services;married;unknown;yes;-1;no;yes;cellular;30;jul;1171;4;-1;0;unknown;0.6756663
38;technician;married;secondary;yes;238;no;no;cellular;30;jul;376;8;-1;0;unknown;0.16973089
44;admin.;married;secondary;no;1305;no;no;cellular;30;jul;72;4;-1;0;unknown;0.0005205498
59;retired;married;secondary;no;3414;no;no;telephone;30;jul;117;6;-1;0;unknown;0.0029675458
57;housemaid;divorced;primary;no;3819;no;no;telephone;30;jul;1001;2;-1;0;unknown;0.5774694
36;management;married;tertiary;no;96;no;no;cellular;30;jul;729;4;-1;0;unknown;0.6628213
58;unemployed;single;secondary;no;1013;yes;no;cellular;30;jul;341;5;-1;0;unknown;0.027036162
35;admin.;divorced;secondary;no;0;no;no;cellular;30;jul;186;6;-1;0;unknown;0.016449828
41;blue-collar;divorced;primary;no;0;no;no;cellular;30;jul;509;2;-1;0;unknown;0.3111609
52;self-employed;married;secondary;no;1498;yes;no;cellular;30;jul;1078;11;-1;0;unknown;0.45859727
53;services;married;secondary;no;1194;no;no;telephone;30;jul;166;4;-1;0;unknown;0.009503606
51;technician;married;secondary;yes;61;no;yes;telephone;30;jul;27;20;-1;0;unknown;0.00069270504
38;unemployed;single;secondary;no;223;yes;no;cellular;30;jul;698;4;-1;0;unknown;0.6410879
35;management;married;tertiary;no;648;no;no;cellular;30;jul;674;2;-1;0;unknown;0.45070451
55;management;single;secondary;no;1507;yes;no;cellular;30;jul;114;3;-1;0;unknown;0.0032233943
50;entrepreneur;married;secondary;no;1011;yes;no;telephone;30;jul;340;2;-1;0;unknown;0.025275575
40;technician;married;secondary;no;286;no;no;cellular;30;jul;106;4;-1;0;unknown;0.002097085
46;self-employed;single;primary;no;2032;no;no;cellular;30;jul;424;2;-1;0;unknown;0.13755012
29;blue-collar;single;tertiary;no;11310;yes;no;cellular;30;jul;436;3;-1;0;unknown;0.1137905
40;technician;married;secondary;no;657;yes;no;cellular;30;jul;159;2;-1;0;unknown;0.006673861
50;blue-collar;divorced;primary;no;-333;no;yes;cellular;30;jul;208;2;-1;0;unknown;0.009189851
46;admin.;divorced;tertiary;no;-363;no;yes;cellular;30;jul;96;11;-1;0;unknown;0.0015680575
35;blue-collar;married;primary;no;0;yes;no;cellular;30;jul;359;2;-1;0;unknown;0.031770676
36;admin.;single;secondary;no;1328;no;no;cellular;30;jul;69;9;-1;0;unknown;0.0008383036
53;unemployed;single;secondary;no;4;no;no;cellular;30;jul;259;3;-1;0;unknown;0.031035013
48;blue-collar;married;secondary;no;-202;yes;yes;cellular;30;jul;225;4;-1;0;unknown;0.004329709
50;entrepreneur;married;tertiary;no;230;no;no;telephone;30;jul;1089;4;-1;0;unknown;0.4883952
56;retired;married;primary;no;152;yes;yes;cellular;30;jul;65;7;-1;0;unknown;0.00093332224
40;entrepreneur;married;secondary;no;0;yes;no;cellular;30;jul;106;23;-1;0;unknown;0.0023753603
43;self-employed;divorced;primary;no;0;no;no;cellular;30;jul;266;6;-1;0;unknown;0.02360204
44;housemaid;married;primary;no;-156;no;yes;cellular;30;jul;1211;2;-1;0;unknown;0.57094586
53;entrepreneur;married;tertiary;no;1046;yes;yes;cellular;30;jul;50;20;-1;0;unknown;0.0003536553
60;retired;married;primary;no;0;no;no;telephone;30;jul;130;3;-1;0;unknown;0.0041767526
37;blue-collar;married;primary;no;11;no;no;telephone;30;jul;109;8;-1;0;unknown;0.0011890025
51;admin.;married;secondary;yes;-160;no;yes;cellular;30;jul;118;4;-1;0;unknown;0.0012998359
59;management;married;tertiary;no;1308;no;no;cellular;30;jul;183;4;-1;0;unknown;0.012106885
60;housemaid;married;primary;no;726;no;yes;cellular;30;jul;94;5;-1;0;unknown;0.0014149096
41;unknown;married;unknown;no;779;no;no;cellular;30;jul;647;10;-1;0;unknown;0.41755548
32;services;married;secondary;no;-31;no;yes;telephone;30;jul;96;6;-1;0;unknown;0.0005387705
54;technician;married;secondary;no;114;no;no;cellular;30;jul;458;3;-1;0;unknown;0.21415983
41;services;married;secondary;no;1785;no;no;cellular;30;jul;225;7;-1;0;unknown;0.027659751
26;blue-collar;single;secondary;no;179;no;no;cellular;30;jul;103;3;-1;0;unknown;0.00971932
30;admin.;single;secondary;no;1223;yes;no;cellular;30;jul;112;5;-1;0;unknown;0.0031534156
47;blue-collar;married;primary;no;269;yes;no;cellular;30;jul;145;5;-1;0;unknown;0.006259163
42;blue-collar;married;secondary;no;2374;no;no;cellular;30;jul;143;2;-1;0;unknown;0.010481319
33;blue-collar;married;secondary;no;328;yes;no;telephone;30;jul;216;9;-1;0;unknown;0.007821378
30;technician;married;tertiary;no;-340;yes;yes;telephone;30;jul;156;8;-1;0;unknown;0.0035169437
34;management;single;secondary;no;356;yes;no;cellular;30;jul;52;7;-1;0;unknown;0.00029041906
45;technician;married;secondary;no;1841;yes;no;cellular;30;jul;154;2;-1;0;unknown;0.008457443
34;management;married;tertiary;no;2892;yes;yes;cellular;30;jul;1165;7;-1;0;unknown;0.57441056
54;management;single;secondary;no;555;no;yes;cellular;30;jul;117;11;-1;0;unknown;0.00251081
36;technician;divorced;secondary;no;664;yes;yes;cellular;30;jul;266;4;-1;0;unknown;0.010919597
35;blue-collar;single;unknown;no;217;yes;no;cellular;30;jul;107;11;-1;0;unknown;0.0042474703
39;services;married;secondary;no;1116;yes;no;cellular;30;jul;486;2;-1;0;unknown;0.15328585
53;technician;married;secondary;no;6671;yes;yes;cellular;30;jul;72;9;-1;0;unknown;0.00058742735
40;admin.;divorced;secondary;no;4;no;no;cellular;30;jul;63;3;-1;0;unknown;0.0017505558
37;student;divorced;tertiary;no;0;no;no;telephone;30;jul;100;6;-1;0;unknown;0.0018021445
42;unemployed;single;secondary;no;2613;yes;no;cellular;30;jul;174;6;-1;0;unknown;0.0095685
25;admin.;married;secondary;no;242;yes;no;cellular;30;jul;62;12;-1;0;unknown;0.00029687557
30;services;married;secondary;no;-176;yes;no;cellular;30;jul;47;31;-1;0;unknown;0.00020849648
32;admin.;married;secondary;no;167;yes;no;cellular;30;jul;103;6;-1;0;unknown;0.0021034852
55;blue-collar;single;secondary;no;197;no;no;cellular;30;jul;95;6;-1;0;unknown;0.0036025948
58;management;married;tertiary;no;591;yes;no;cellular;30;jul;233;3;-1;0;unknown;0.010734018
30;services;single;secondary;no;726;yes;yes;cellular;30;jul;109;3;-1;0;unknown;0.0018244914
44;management;married;secondary;no;-665;no;no;cellular;30;jul;342;3;-1;0;unknown;0.04350979
27;housemaid;married;primary;no;3;yes;yes;cellular;30;jul;64;4;-1;0;unknown;0.0009902914
26;admin.;single;secondary;no;443;no;no;cellular;30;jul;84;3;-1;0;unknown;0.0035533952
31;entrepreneur;married;secondary;no;1302;yes;no;cellular;30;jul;89;3;-1;0;unknown;0.0019019111
50;management;married;tertiary;no;398;no;no;telephone;30;jul;1567;5;-1;0;unknown;0.41480273
33;admin.;married;secondary;no;0;yes;no;cellular;30;jul;41;5;-1;0;unknown;0.0002859846
44;unknown;single;secondary;no;2023;no;no;cellular;30;jul;67;21;-1;0;unknown;0.00044554553
45;technician;married;secondary;no;2922;no;no;cellular;30;jul;153;3;-1;0;unknown;0.010250184
60;housemaid;married;unknown;no;15681;no;no;cellular;30;jul;140;3;-1;0;unknown;0.017432256
43;blue-collar;married;secondary;no;-179;yes;no;cellular;30;jul;335;6;-1;0;unknown;0.018648874
55;management;married;tertiary;no;33;yes;no;cellular;30;jul;246;3;-1;0;unknown;0.0118934335
35;unemployed;single;secondary;no;0;no;no;cellular;30;jul;740;3;-1;0;unknown;0.68567353
38;management;married;tertiary;no;-299;yes;no;cellular;30;jul;86;3;-1;0;unknown;0.0020848012
46;retired;married;secondary;no;119;no;yes;cellular;30;jul;85;2;-1;0;unknown;0.0017855578
59;management;married;tertiary;no;332;yes;yes;cellular;30;jul;35;2;-1;0;unknown;0.00095023966
58;retired;divorced;tertiary;no;-1598;yes;no;cellular;30;jul;104;7;-1;0;unknown;0.004205895
52;management;divorced;tertiary;no;147;no;no;cellular;30;jul;90;4;-1;0;unknown;0.0032410289
44;blue-collar;divorced;secondary;no;221;no;no;cellular;30;jul;149;13;-1;0;unknown;0.014349988
55;entrepreneur;divorced;secondary;no;1553;no;no;cellular;30;jul;85;3;-1;0;unknown;0.0019783983
55;self-employed;married;primary;no;2349;no;yes;telephone;30;jul;350;3;-1;0;unknown;0.06294466
35;management;married;tertiary;no;-468;yes;no;cellular;30;jul;540;8;-1;0;unknown;0.3335202
30;admin.;single;secondary;no;330;no;yes;cellular;30;jul;115;5;-1;0;unknown;0.0025950454
42;services;divorced;secondary;no;732;no;no;cellular;30;jul;109;3;-1;0;unknown;0.0035839311
53;management;single;tertiary;no;0;no;no;cellular;30;jul;595;1;-1;0;unknown;0.29376552
49;technician;married;secondary;no;1712;yes;no;cellular;30;jul;155;3;-1;0;unknown;0.008457443
52;management;divorced;tertiary;no;0;yes;yes;cellular;30;jul;278;3;-1;0;unknown;0.011165157
53;blue-collar;married;secondary;no;285;yes;yes;telephone;30;jul;242;4;-1;0;unknown;0.0052496023
35;blue-collar;married;secondary;no;3188;yes;no;cellular;30;jul;288;3;-1;0;unknown;0.016595924
54;unemployed;divorced;secondary;no;3721;yes;no;cellular;30;jul;163;1;-1;0;unknown;0.01121701
58;management;married;tertiary;no;230;yes;no;telephone;30;jul;339;10;-1;0;unknown;0.02856169
60;retired;married;secondary;no;194;no;yes;cellular;30;jul;61;5;-1;0;unknown;0.00045453708
43;technician;single;secondary;no;34;no;no;telephone;30;jul;29;1;-1;0;unknown;0.0009808943
41;services;divorced;secondary;no;97;no;no;cellular;30;jul;244;3;-1;0;unknown;0.030916758
53;retired;married;primary;no;0;no;no;cellular;30;jul;123;1;-1;0;unknown;0.0032231247
37;management;single;tertiary;no;2173;no;no;cellular;30;jul;352;1;-1;0;unknown;0.11660598
56;management;divorced;tertiary;no;66;no;yes;cellular;30;jul;72;4;-1;0;unknown;0.0019250509
57;services;divorced;secondary;no;4664;no;no;cellular;30;jul;103;1;-1;0;unknown;0.0036867263
31;technician;divorced;secondary;no;-174;no;yes;cellular;30;jul;113;10;-1;0;unknown;0.0019301074
57;blue-collar;married;primary;no;133;no;yes;cellular;30;jul;173;4;-1;0;unknown;0.0075116977
44;self-employed;single;secondary;no;0;no;no;cellular;30;jul;187;3;-1;0;unknown;0.01574622
40;admin.;married;secondary;yes;-444;no;yes;telephone;30;jul;168;8;-1;0;unknown;0.0043405127
43;housemaid;married;primary;no;410;yes;yes;cellular;30;jul;50;2;-1;0;unknown;0.00018451747
51;housemaid;married;primary;no;0;yes;no;telephone;30;jul;191;3;-1;0;unknown;0.007744653
40;services;married;secondary;no;251;yes;no;cellular;30;jul;153;6;-1;0;unknown;0.0066741356
59;management;single;tertiary;no;1180;no;no;cellular;30;jul;22;3;-1;0;unknown;0.0015970599
39;self-employed;single;tertiary;no;3972;no;no;cellular;30;jul;122;3;-1;0;unknown;0.005267564
35;services;married;secondary;no;0;yes;no;cellular;30;jul;251;3;-1;0;unknown;0.012400418
26;blue-collar;single;secondary;no;856;yes;yes;cellular;30;jul;95;5;-1;0;unknown;0.002148331
58;blue-collar;married;primary;no;128;yes;no;telephone;30;jul;49;5;-1;0;unknown;0.00029844264
55;management;married;tertiary;no;2366;yes;yes;cellular;30;jul;94;4;-1;0;unknown;0.0011504112
55;unemployed;married;secondary;no;2489;no;no;cellular;30;jul;207;1;-1;0;unknown;0.031342037
53;unemployed;married;secondary;no;2248;yes;no;cellular;30;jul;122;1;-1;0;unknown;0.003171112
42;services;married;unknown;no;1340;no;yes;cellular;30;jul;88;5;-1;0;unknown;0.0011772481
44;services;married;secondary;no;1326;no;no;cellular;30;jul;96;1;-1;0;unknown;0.0022413533
40;self-employed;single;tertiary;no;819;no;no;cellular;30;jul;100;3;-1;0;unknown;0.0027701145
59;retired;divorced;secondary;no;679;no;no;cellular;30;jul;761;4;-1;0;unknown;0.61260486
45;technician;divorced;secondary;no;167;no;no;cellular;30;jul;97;11;-1;0;unknown;0.0026974715
46;unemployed;divorced;secondary;no;0;no;no;cellular;30;jul;638;3;-1;0;unknown;0.390698
40;blue-collar;married;secondary;no;384;no;yes;cellular;30;jul;142;3;-1;0;unknown;0.0058935685
42;entrepreneur;married;unknown;no;206;yes;no;cellular;30;jul;695;2;-1;0;unknown;0.53953564
45;management;married;tertiary;no;1300;no;no;cellular;30;jul;135;3;-1;0;unknown;0.008787686
37;admin.;married;unknown;no;892;yes;no;cellular;30;jul;269;17;-1;0;unknown;0.015461165
57;retired;divorced;secondary;no;39;yes;no;cellular;30;jul;354;3;-1;0;unknown;0.039333377
48;blue-collar;married;secondary;no;305;no;no;telephone;30;jul;169;3;-1;0;unknown;0.009264932
56;services;married;secondary;no;5486;yes;no;cellular;30;jul;251;3;-1;0;unknown;0.017342381
27;management;single;tertiary;no;1;yes;no;cellular;30;jul;764;4;-1;0;unknown;0.67376286
46;entrepreneur;married;secondary;no;4000;no;no;cellular;30;jul;251;3;-1;0;unknown;0.039890848
60;housemaid;married;primary;no;921;no;no;telephone;30;jul;23;15;-1;0;unknown;0.0007847617
46;technician;married;tertiary;no;16;no;no;cellular;30;jul;121;3;-1;0;unknown;0.004208516
48;admin.;married;tertiary;no;1015;no;yes;telephone;30;jul;100;3;-1;0;unknown;0.00072752015
36;blue-collar;married;secondary;no;0;yes;no;cellular;30;jul;184;6;-1;0;unknown;0.0071519017
36;admin.;married;secondary;no;251;no;no;cellular;30;jul;180;7;-1;0;unknown;0.011727506
30;self-employed;single;tertiary;no;166;no;no;cellular;30;jul;151;4;-1;0;unknown;0.017343754
31;blue-collar;married;secondary;no;29;no;no;cellular;30;jul;130;3;-1;0;unknown;0.006126334
47;management;married;tertiary;no;337;no;no;telephone;30;jul;300;5;-1;0;unknown;0.04097023
59;management;married;tertiary;no;123;yes;no;cellular;30;jul;70;6;-1;0;unknown;0.002088007
30;admin.;single;secondary;no;285;yes;no;cellular;30;jul;68;11;-1;0;unknown;0.00075045525
29;blue-collar;married;secondary;no;1175;yes;yes;cellular;30;jul;141;4;-1;0;unknown;0.0043527004
51;services;married;secondary;no;-437;no;yes;cellular;30;jul;130;3;-1;0;unknown;0.002754549
53;management;divorced;tertiary;yes;0;yes;yes;cellular;30;jul;75;5;-1;0;unknown;0.0017188019
45;management;married;tertiary;no;81;no;yes;cellular;30;jul;61;3;-1;0;unknown;0.00041776177
58;technician;married;secondary;no;86;no;no;cellular;30;jul;95;3;-1;0;unknown;0.0018150726
56;unemployed;divorced;tertiary;no;0;yes;no;cellular;30;jul;1259;6;-1;0;unknown;0.56597835
27;technician;single;secondary;no;489;yes;no;cellular;30;jul;356;4;-1;0;unknown;0.062030714
34;admin.;married;primary;no;412;yes;no;cellular;30;jul;134;2;-1;0;unknown;0.0042994698
25;blue-collar;married;secondary;no;-288;no;yes;cellular;30;jul;311;4;-1;0;unknown;0.06042845
49;admin.;divorced;secondary;no;769;no;no;cellular;30;jul;157;4;-1;0;unknown;0.013574748
27;housemaid;single;secondary;yes;-319;no;yes;cellular;30;jul;89;2;-1;0;unknown;0.0039285985
46;management;married;tertiary;no;37;yes;no;cellular;30;jul;239;4;-1;0;unknown;0.010521597
36;housemaid;married;primary;no;78;yes;no;telephone;30;jul;2692;9;-1;0;unknown;0.6113254
30;management;single;secondary;no;-62;no;yes;cellular;30;jul;117;17;-1;0;unknown;0.0023445317
56;technician;divorced;unknown;no;1939;yes;no;cellular;30;jul;121;3;-1;0;unknown;0.003806255
59;housemaid;divorced;primary;no;2518;no;no;cellular;30;jul;675;3;-1;0;unknown;0.5127102
38;technician;single;unknown;no;1923;no;no;cellular;30;jul;331;4;-1;0;unknown;0.07894062
43;admin.;married;secondary;no;2682;no;no;cellular;30;jul;103;8;-1;0;unknown;0.002189093
39;management;married;tertiary;no;346;no;no;cellular;30;jul;230;3;-1;0;unknown;0.025485657
